game,from_frame,to_frame,fen
8,00017,00017,rn1qk2r/1b1pnpbp/p5p1/1pp1p3/1P2P3/P1PP1NP1/5PBP/RNBQ1RK1
8,00018,00018,rn1qk2r/1b2npbp/p2p2p1/1pp1p3/1P2P3/P1PP1NP1/5PBP/RNBQ1RK1
8,00019,00019,rn1qk2r/1b2npbp/p2p2p1/1pp1p3/1P2P3/P1PP1NP1/3N1PBP/R1BQ1RK1
8,00020,00020,rn1q1rk1/1b2npbp/p2p2p1/1pp1p3/1P2P3/P1PP1NP1/3N1PBP/R1BQ1RK1
8,00021,00021,rn1q1rk1/1b2npbp/p2p2p1/1pp1p3/1P2P3/PNPP1NP1/5PBP/R1BQ1RK1
8,00022,00022,r2q1rk1/1b1nnpbp/p2p2p1/1pp1p3/1P2P3/PNPP1NP1/5PBP/R1BQ1RK1
8,00023,00023,r2q1rk1/1b1nnpbp/p2p2p1/1pp1p3/1P2P3/PNPPBNP1/5PBP/R2Q1RK1
8,00024,00024,2rq1rk1/1b1nnpbp/p2p2p1/1pp1p3/1P2P3/PNPPBNP1/5PBP/R2Q1RK1
8,00025,00025,2rq1rk1/1b1nnpbp/p2p2p1/1pp1p3/1P2P3/PNPPBNP1/5PBP/2RQ1RK1
8,00026,00026,2rq1rk1/1b1nnpb1/p2p2pp/1pp1p3/1P2P3/PNPPBNP1/5PBP/2RQ1RK1
8,00027,00027,2rq1rk1/1b1nnpb1/p2p2pp/1pp1p3/1P2P3/PNPPB1P1/3N1PBP/2RQ1RK1
8,00028,00028,2rq1rk1/1b1nn1b1/p2p2pp/1pp1pp2/1P2P3/PNPPB1P1/3N1PBP/2RQ1RK1
8,00029,00029,2rq1rk1/1b1nn1b1/p2p2pp/1pp1pp2/1P2PP2/PNPPB1P1/3N2BP/2RQ1RK1
8,00030,00030,2rq1r2/1b1nn1bk/p2p2pp/1pp1pp2/1P2PP2/PNPPB1P1/3N2BP/2RQ1RK1
8,00031,00031,2rq1r2/1b1nn1bk/p2p2pp/1pp1pp2/1P2PP2/PNPPB1P1/3NQ1BP/2R2RK1
8,00032,00032,2rq1r2/1b1nn1bk/p2p2pp/1p2pp2/1p2PP2/PNPPB1P1/3NQ1BP/2R2RK1
8,00033,00033,2rq1r2/1b1nn1bk/p2p2pp/1p2pp2/1P2PP2/1NPPB1P1/3NQ1BP/2R2RK1
8,00034,00034,2rq1r2/1b1nn1bk/p2p2pp/1p3p2/1P2Pp2/1NPPB1P1/3NQ1BP/2R2RK1
8,00035,00035,2rq1r2/1b1nn1bk/p2p2pp/1p3p2/1P2PB2/1NPP2P1/3NQ1BP/2R2RK1
8,00036,00036,3q1r2/1b1nn1bk/p2p2pp/1p3p2/1P2PB2/1NrP2P1/3NQ1BP/2R2RK1
8,00037,00037,3q1r2/1b1nn1bk/p2p2pp/1p3p2/1P2PB2/1NRP2P1/3NQ1BP/5RK1
8,00038,00038,3q1r2/1b1nn2k/p2p2pp/1p3p2/1P2PB2/1NbP2P1/3NQ1BP/5RK1
8,00039,00039,3q1r2/1b1nn2k/p2B2pp/1p3p2/1P2P3/1NbP2P1/3NQ1BP/5RK1
8,00040,00040,5r2/1b1nn2k/pq1B2pp/1p3p2/1P2P3/1NbP2P1/3NQ1BP/5RK1
8,00041,00041,5r2/1b1nn2k/pq4pp/1pB2p2/1P2P3/1NbP2P1/3NQ1BP/5RK1
8,00042,00042,5r2/1b2n2k/pq4pp/1pn2p2/1P2P3/1NbP2P1/3NQ1BP/5RK1
8,00043,00043,5r2/1b2n2k/pq4pp/1pP2p2/4P3/1NbP2P1/3NQ1BP/5RK1
8,00044,00044,5r2/1b2n2k/p3q1pp/1pP2p2/4P3/1NbP2P1/3NQ1BP/5RK1
8,00045,00045,5r2/1b2n2k/p3q1pp/1pP2p2/3PP3/1Nb3P1/3NQ1BP/5RK1
8,00046,00046,3r4/1b2n2k/p3q1pp/1pP2p2/3PP3/1Nb3P1/3NQ1BP/5RK1
8,00047,00047,3r4/1b2n2k/p3q1pp/1pP2p2/3PP3/1NbQ2P1/3N2BP/5RK1
8,00048,00048,3r4/1b2n2k/p3q1pp/1pP2p2/3PP3/1N1Q2P1/3b2BP/5RK1
8,00049,00049,3r4/1b2n2k/p3q1pp/1pP2p2/3PP3/3Q2P1/3N2BP/5RK1
8,00050,00050,3r4/1b2n2k/p3q1pp/1pP5/3Pp3/3Q2P1/3N2BP/5RK1
8,00051,00051,3r4/1b2n2k/p3q1pp/1pP5/3PN3/3Q2P1/6BP/5RK1
8,00052,00052,3r4/1b5k/p3q1pp/1pP2n2/3PN3/3Q2P1/6BP/5RK1
8,00053,00053,3r4/1b5k/p3q1pp/1pPP1n2/4N3/3Q2P1/6BP/5RK1
8,00054,00054,3r4/1b5k/p5pp/1pPPqn2/4N3/3Q2P1/6BP/5RK1
8,00055,00055,3r4/1b5k/p5pp/1pPPqn2/4N1P1/3Q4/6BP/5RK1
8,00056,00056,3r4/1b2n2k/p5pp/1pPPq3/4N1P1/3Q4/6BP/5RK1
8,00057,00057,3r4/1b2nR1k/p5pp/1pPPq3/4N1P1/3Q4/6BP/6K1
8,00058,00058,3r2k1/1b2nR2/p5pp/1pPPq3/4N1P1/3Q4/6BP/6K1
8,00059,00059,3r2k1/1b2nR2/p5pp/1pPPq3/4N1P1/8/6BP/5QK1
8,00060,00060,3r2k1/1b3R2/p5pp/1pPnq3/4N1P1/8/6BP/5QK1
8,00061,00061,3r2k1/1R6/p5pp/1pPnq3/4N1P1/8/6BP/5QK1
8,00062,00062,3r2k1/1R6/p5pp/1pPn4/3qN1P1/8/6BP/5QK1
8,00063,00063,3r2k1/1R6/p5pp/1pPn4/3qN1P1/8/6BP/5Q1K
8,00064,00064,5rk1/1R6/p5pp/1pPn4/3qN1P1/8/6BP/5Q1K
8,00065,00065,5rk1/1R6/p5pp/1pPn4/3qN1P1/8/6BP/6QK
8,00066,00066,5rk1/1R6/p5pp/1pP5/3qN1P1/4n3/6BP/6QK
8,00067,00067,5rk1/4R3/p5pp/1pP5/3qN1P1/4n3/6BP/6QK
8,00068,00068,5rk1/4R3/6pp/ppP5/3qN1P1/4n3/6BP/6QK
8,00069,00069,5rk1/4R3/2P3pp/pp6/3qN1P1/4n3/6BP/6QK
8,00070,00070,5rk1/4R3/2P3pp/1p6/p2qN1P1/4n3/6BP/6QK
8,00071,00071,5rk1/4R3/2P3pp/1p6/p2qN1P1/4Q3/6BP/7K
8,00072,00072,5rk1/4R3/2P3pp/1p6/p3N1P1/4q3/6BP/7K
8,00073,00073,5rk1/4R3/2P2Npp/1p6/p5P1/4q3/6BP/7K
8,00074,00074,6k1/4R3/2P2rpp/1p6/p5P1/4q3/6BP/7K
8,00075,00075,6k1/8/2P2rpp/1p6/p5P1/4R3/6BP/7K
8,00076,00076,6k1/8/2Pr2pp/1p6/p5P1/4R3/6BP/7K
8,00077,00077,6k1/8/2Pr2pp/1p6/p5PP/4R3/6B1/7K
8,00078,00078,6k1/8/2P3pp/1p6/p5PP/4R3/6B1/3r3K
8,00079,00079,6k1/8/2P3pp/1p6/p5PP/4R3/6BK/3r4
8,00080,00080,6k1/8/2P3pp/8/pp4PP/4R3/6BK/3r4
8,00081,00081,6k1/2P5/6pp/8/pp4PP/4R3/6BK/3r4
9,00001,00001,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R
9,00002,00002,rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R
9,00003,00003,rnbqkb1r/pppppppp/5n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R
9,00004,00004,rnbqkb1r/pppppp1p/5np1/8/2P5/5N2/PP1PPPPP/RNBQKB1R
9,00005,00005,rnbqkb1r/pppppp1p/5np1/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R
9,00006,00006,rnbqkb1r/ppp1pp1p/5np1/3p4/2P5/2N2N2/PP1PPPPP/R1BQKB1R
9,00007,00007,rnbqkb1r/ppp1pp1p/5np1/3P4/8/2N2N2/PP1PPPPP/R1BQKB1R
9,00008,00008,rnbqkb1r/ppp1pp1p/6p1/3n4/8/2N2N2/PP1PPPPP/R1BQKB1R
9,00009,00009,rnbqkb1r/ppp1pp1p/6p1/3n4/8/2N2NP1/PP1PPP1P/R1BQKB1R
9,00010,00010,rnbqk2r/ppp1ppbp/6p1/3n4/8/2N2NP1/PP1PPP1P/R1BQKB1R
9,00011,00011,rnbqk2r/ppp1ppbp/6p1/3N4/8/5NP1/PP1PPP1P/R1BQKB1R
9,00012,00012,rnb1k2r/ppp1ppbp/6p1/3q4/8/5NP1/PP1PPP1P/R1BQKB1R
9,00013,00013,rnb1k2r/ppp1ppbp/6p1/3q4/8/5NP1/PP1PPPBP/R1BQK2R
9,00014,00014,rnb2rk1/ppp1ppbp/6p1/3q4/8/5NP1/PP1PPPBP/R1BQK2R
9,00015,00015,rnb2rk1/ppp1ppbp/6p1/3q4/8/5NP1/PP1PPPBP/R1BQ1RK1
9,00016,00016,r1b2rk1/ppp1ppbp/2n3p1/3q4/8/5NP1/PP1PPPBP/R1BQ1RK1
9,00017,00017,r1b2rk1/ppp1ppbp/2n3p1/3q4/8/3P1NP1/PP2PPBP/R1BQ1RK1
9,00018,00018,r1bq1rk1/ppp1ppbp/2n3p1/8/8/3P1NP1/PP2PPBP/R1BQ1RK1
9,00019,00019,r1bq1rk1/ppp1ppbp/2n3p1/8/8/P2P1NP1/1P2PPBP/R1BQ1RK1
9,00020,00020,r1bq1rk1/ppp2pbp/2n3p1/4p3/8/P2P1NP1/1P2PPBP/R1BQ1RK1
9,00021,00021,r1bq1rk1/ppp2pbp/2n3p1/4p1B1/8/P2P1NP1/1P2PPBP/R2Q1RK1
9,00022,00022,r1b2rk1/ppp2pbp/2nq2p1/4p1B1/8/P2P1NP1/1P2PPBP/R2Q1RK1
9,00023,00023,r1b2rk1/ppp2pbp/2nq2p1/4p1B1/8/P2P1NP1/1PQ1PPBP/R4RK1
9,00024,00024,r4rk1/ppp2pbp/2nq2p1/4p1B1/6b1/P2P1NP1/1PQ1PPBP/R4RK1
9,00025,00025,r4rk1/ppp2pbp/2nq2p1/4p3/6b1/P2PBNP1/1PQ1PPBP/R4RK1
9,00026,00026,r3r1k1/ppp2pbp/2nq2p1/4p3/6b1/P2PBNP1/1PQ1PPBP/R4RK1
9,00027,00027,r3r1k1/ppp2pbp/2nq2p1/4p3/6b1/P2PBNP1/1PQ1PPBP/2R2RK1
9,00028,00028,2r1r1k1/ppp2pbp/2nq2p1/4p3/6b1/P2PBNP1/1PQ1PPBP/2R2RK1
9,00029,00029,2r1r1k1/ppp2pbp/2nq2p1/4p3/6b1/P2PBNP1/1PQ1PPBP/2R1R1K1
9,00030,00030,2r1r1k1/ppp1npbp/3q2p1/4p3/6b1/P2PBNP1/1PQ1PPBP/2R1R1K1
9,00031,00031,2r1r1k1/ppp1npbp/3q2p1/4p1N1/6b1/P2PB1P1/1PQ1PPBP/2R1R1K1
9,00032,00032,2r1r1k1/ppp2pbp/3q2p1/3np1N1/6b1/P2PB1P1/1PQ1PPBP/2R1R1K1
9,00033,00033,2r1r1k1/ppp2pbp/3q2p1/3np1N1/6b1/PQ1PB1P1/1P2PPBP/2R1R1K1
9,00034,00034,2r1r1k1/pp3pbp/2pq2p1/3np1N1/6b1/PQ1PB1P1/1P2PPBP/2R1R1K1
9,00035,00035,2r1r1k1/Bp3pbp/2pq2p1/3np1N1/6b1/PQ1P2P1/1P2PPBP/2R1R1K1
9,00036,00036,2r1r1k1/Bp2qpbp/2p3p1/3np1N1/6b1/PQ1P2P1/1P2PPBP/2R1R1K1
9,00037,00037,2r1r1k1/Bp2qpbp/2p3p1/3np1N1/6bP/PQ1P2P1/1P2PPB1/2R1R1K1
9,00038,00038,2r1r1k1/Bp2qpb1/2p3pp/3np1N1/6bP/PQ1P2P1/1P2PPB1/2R1R1K1
9,00039,00039,2r1r1k1/1p2qpb1/2p3pp/2Bnp1N1/6bP/PQ1P2P1/1P2PPB1/2R1R1K1
9,00040,00040,2r1r1k1/1p1q1pb1/2p3pp/2Bnp1N1/6bP/PQ1P2P1/1P2PPB1/2R1R1K1
9,00041,00041,2r1r1k1/1p1q1pb1/2p3pp/2Bnp3/4N1bP/PQ1P2P1/1P2PPB1/2R1R1K1
9,00042,00042,2r1r1k1/3q1pb1/1pp3pp/2Bnp3/4N1bP/PQ1P2P1/1P2PPB1/2R1R1K1
9,00043,00043,2r1r1k1/3q1pb1/1pp3pp/3np3/1B2N1bP/PQ1P2P1/1P2PPB1/2R1R1K1
9,00044,00044,2r1r1k1/3q1pb1/1pp1b1pp/3np3/1B2N2P/PQ1P2P1/1P2PPB1/2R1R1K1
9,00045,00045,2r1r1k1/3q1pb1/1pp1b1pp/3np3/QB2N2P/P2P2P1/1P2PPB1/2R1R1K1
9,00046,00046,2rr2k1/3q1pb1/1pp1b1pp/3np3/QB2N2P/P2P2P1/1P2PPB1/2R1R1K1
9,00047,00047,2rr2k1/3q1pb1/1pp1b1pp/3np3/Q3N2P/P2P2P1/1P1BPPB1/2R1R1K1
9,00048,00048,2rr2k1/3q2b1/1pp1b1pp/3npp2/Q3N2P/P2P2P1/1P1BPPB1/2R1R1K1
9,00049,00049,2rr2k1/3q2b1/1pp1b1pp/3npp2/Q6P/P1NP2P1/1P1BPPB1/2R1R1K1
9,00050,00050,2rr2k1/3qn1b1/1pp1b1pp/4pp2/Q6P/P1NP2P1/1P1BPPB1/2R1R1K1
9,00051,00051,2rr2k1/3qn1b1/1pp1b1pp/4pp2/Q6P/P1NP2P1/1P1BPPB1/2RR2K1
9,00052,00052,2rr4/3qn1bk/1pp1b1pp/4pp2/Q6P/P1NP2P1/1P1BPPB1/2RR2K1
9,00053,00053,2rr4/3qn1bk/1pp1b1pp/4pp2/Q6P/P1NPB1P1/1P2PPB1/2RR2K1
9,00054,00054,1r1r4/3qn1bk/1pp1b1pp/4pp2/Q6P/P1NPB1P1/1P2PPB1/2RR2K1
9,00055,00055,1r1r4/3qn1bk/1pp1b1pp/4pp2/QP5P/P1NPB1P1/4PPB1/2RR2K1
9,00056,00056,r2r4/3qn1bk/1pp1b1pp/4pp2/QP5P/P1NPB1P1/4PPB1/2RR2K1
9,00057,00057,r2r4/3qn1bk/1pp1b1pp/4pp2/1P5P/P1NPB1P1/2Q1PPB1/2RR2K1
9,00058,00058,3r4/3qn1bk/1pp1b1pp/4pp2/1P5P/r1NPB1P1/2Q1PPB1/2RR2K1
9,00059,00059,3r4/3qn1bk/1Bp1b1pp/4pp2/1P5P/r1NP2P1/2Q1PPB1/2RR2K1
9,00060,00060,1r6/3qn1bk/1Bp1b1pp/4pp2/1P5P/r1NP2P1/2Q1PPB1/2RR2K1
9,00061,00061,1r6/3qn1bk/2p1b1pp/2B1pp2/1P5P/r1NP2P1/2Q1PPB1/2RR2K1
9,00062,00062,1r6/3q2bk/2p1b1pp/2Bnpp2/1P5P/r1NP2P1/2Q1PPB1/2RR2K1
9,00063,00063,1r6/3q2bk/2p1b1pp/2BNpp2/1P5P/r2P2P1/2Q1PPB1/2RR2K1
9,00064,00064,1r6/3q2bk/4b1pp/2Bppp2/1P5P/r2P2P1/2Q1PPB1/2RR2K1
9,00065,00065,1r6/3q2bk/4b1pp/2Bppp2/1P5P/r2P2P1/2Q1PPB1/R2R2K1
9,00066,00066,rr6/3q2bk/4b1pp/2Bppp2/1P5P/3P2P1/2Q1PPB1/R2R2K1
9,00067,00067,Rr6/3q2bk/4b1pp/2Bppp2/1P5P/3P2P1/2Q1PPB1/3R2K1
9,00068,00068,r7/3q2bk/4b1pp/2Bppp2/1P5P/3P2P1/2Q1PPB1/3R2K1
9,00069,00069,r7/3q2bk/4b1pp/2Bppp2/1P1P3P/6P1/2Q1PPB1/3R2K1
9,00070,00070,r7/3q2bk/4b1pp/2Bpp3/1P1P1p1P/6P1/2Q1PPB1/3R2K1
9,00071,00071,r7/3q2bk/4b1pp/2BpP3/1P3p1P/6P1/2Q1PPB1/3R2K1
9,00072,00072,r7/3q2bk/4b1pp/2BpP3/1P5P/6p1/2Q1PPB1/3R2K1
9,00073,00073,r7/3q2bk/4b1pp/2BpP3/1P5P/6P1/2Q1P1B1/3R2K1
9,00074,00074,r7/3q3k/4b1pp/2Bpb3/1P5P/6P1/2Q1P1B1/3R2K1
9,00075,00075,r7/3q3k/4b1pp/2Bpb2P/1P6/6P1/2Q1P1B1/3R2K1
9,00076,00076,r7/5q1k/4b1pp/2Bpb2P/1P6/6P1/2Q1P1B1/3R2K1
9,00077,00077,r7/5q1k/4b1Pp/2Bpb3/1P6/6P1/2Q1P1B1/3R2K1
9,00078,00078,r7/7k/4b1qp/2Bpb3/1P6/6P1/2Q1P1B1/3R2K1
9,00079,00079,r7/7k/4b1Qp/2Bpb3/1P6/6P1/4P1B1/3R2K1
9,00080,00080,r7/8/4b1kp/2Bpb3/1P6/6P1/4P1B1/3R2K1
9,00081,00081,r7/8/4b1kp/2BBb3/1P6/6P1/4P3/3R2K1
9,00082,00082,r7/8/6kp/2Bbb3/1P6/6P1/4P3/3R2K1
9,00083,00083,r7/8/6kp/2BRb3/1P6/6P1/4P3/6K1
9,00084,00084,r7/8/6kp/2BR4/1P6/6b1/4P3/6K1
9,00085,00085,r7/8/6kp/2BR4/1P6/6b1/4P1K1/8
9,00086,00086,r7/8/6kp/2BR4/1P3b2/8/4P1K1/8
9,00087,00087,r7/8/6kp/1PBR4/5b2/8/4P1K1/8
9,00088,00088,8/8/6kp/1PBR4/5b2/8/r3P1K1/8
9,00089,00089,8/8/6kp/1PBR4/5b2/5K2/r3P3/8
9,00090,00090,8/8/6kp/1PBR4/8/5K2/r3P2b/8
9,00091,00091,8/8/1P4kp/2BR4/8/5K2/r3P2b/8
9,00092,00092,8/8/1P4kp/2BR4/8/5K2/1r2P2b/8
9,00093,00093,8/8/1P4kp/3R4/8/4BK2/1r2P2b/8
9,00094,00094,8/8/1P4kp/3R4/1r6/4BK2/4P2b/8
9,00095,00095,3R4/8/1P4kp/8/1r6/4BK2/4P2b/8
9,00096,00096,3R4/8/1P4kp/1r6/8/4BK2/4P2b/8
9,00097,00097,7R/8/1P4kp/1r6/8/4BK2/4P2b/8
9,00098,00098,7R/8/1P4k1/1r5p/8/4BK2/4P2b/8
9,00099,00099,7R/8/1P4k1/1r5p/8/4B3/4P1Kb/8
9,00100,00100,7R/8/1P4k1/1r2b2p/8/4B3/4P1K1/8
9,00101,00101,8/8/1P4kR/1r2b2p/8/4B3/4P1K1/8
9,00102,00102,8/8/1P5R/1r2bk1p/8/4B3/4P1K1/8
9,00103,00103,8/8/1P6/1r2bk1R/8/4B3/4P1K1/8
9,00104,00104,8/8/1P6/1r2b2R/4k3/4B3/4P1K1/8
9,00105,00105,8/8/1P6/1r2b2R/4k3/8/4PBK1/8
9,00106,00106,8/8/1P6/4b2R/4k3/8/1r2PBK1/8
9,00107,00107,8/8/1P6/4b3/4k2R/8/1r2PBK1/8
9,00108,00108,8/8/1P6/3kb3/7R/8/1r2PBK1/8
9,00109,00109,8/8/1P6/3kb3/4P2R/8/1r3BK1/8
9,00110,00110,8/8/1P6/4b3/2k1P2R/8/1r3BK1/8
9,00111,00111,8/8/1P6/4b3/2k1P2R/5K2/1r3B2/8
9,00112,00112,8/8/1P6/4b3/2k1P2R/1r3K2/5B2/8
9,00113,00113,8/8/1P6/4b3/2k1P1KR/1r6/5B2/8
9,00114,00114,8/8/1P6/1r2b3/2k1P1KR/8/5B2/8
9,00115,00115,8/8/1P5R/1r2b3/2k1P1K1/8/5B2/8
9,00116,00116,8/8/1P5R/1r6/2k1P1K1/2b5/5B2/8
9,00117,00117,8/8/1PR5/1r6/2k1P1K1/2b5/5B2/8
9,00118,00118,8/8/1PR5/1r6/4P1K1/2bk4/5B2/8
9,00119,00119,8/8/1PR5/1r6/4P3/2bk1K2/5B2/8
9,00120,00120,8/8/1PR5/8/4P3/2bk1K2/5B2/1r6
9,00121,00121,8/8/1P1R4/8/4P3/2bk1K2/5B2/1r6
9,00122,00122,8/8/1P1R4/8/2k1P3/2b2K2/5B2/1r6
9,00123,00123,8/3R4/1P6/8/2k1P3/2b2K2/5B2/1r6
9,00124,00124,8/3R4/1P6/1k6/4P3/2b2K2/5B2/1r6
9,00125,00125,8/2R5/1P6/1k6/4P3/2b2K2/5B2/1r6
9,00126,00126,8/2R5/1P6/bk6/4P3/5K2/5B2/1r6
9,00127,00127,8/2R5/1P6/bk6/4P1K1/8/5B2/1r6
9,00128,00128,8/2R5/1P6/bk6/4P1K1/8/1r3B2/8
9,00129,00129,8/2R5/1P6/bk6/3BP1K1/8/1r6/8
9,00130,00130,8/2R5/1P6/bk6/1r1BP1K1/8/8/8
9,00131,00131,8/3R4/1P6/bk6/1r1BP1K1/8/8/8
9,00132,00132,8/3R4/1Pk5/b7/1r1BP1K1/8/8/8
9,00133,00133,3R4/8/1Pk5/b7/1r1BP1K1/8/8/8
9,00134,00134,3R4/8/1bk5/8/1r1BP1K1/8/8/8
9,00135,00135,3R4/8/1Bk5/8/1r2P1K1/8/8/8
9,00136,00136,3R4/8/1Bk5/8/4r1K1/8/8/8
9,00137,00137,3R4/8/1Bk5/8/4r3/5K2/8/8
9,00138,00138,3R4/4r3/1Bk5/8/8/5K2/8/8
9,00139,00139,3R4/4r3/2k5/8/8/4BK2/8/8
9,00140,00140,3R4/2k1r3/8/8/8/4BK2/8/8
9,00141,00141,R7/2k1r3/8/8/8/4BK2/8/8
9,00142,00142,R7/2k5/4r3/8/8/4BK2/8/8
9,00143,00143,R7/2k5/4r3/8/8/4B3/4K3/8
9,00144,00144,R7/8/2k1r3/8/8/4B3/4K3/8
9,00145,00145,R7/8/2k1r3/8/8/3KB3/8/8
9,00146,00146,R7/8/2kr4/8/8/3KB3/8/8
9,00147,00147,R7/8/2kr4/8/2K5/4B3/8/8
9,00148,00148,R7/8/2k5/8/2K5/4B3/8/3r4
9,00149,00149,8/8/R1k5/8/2K5/4B3/8/3r4
9,00150,00150,8/1k6/R7/8/2K5/4B3/8/3r4
9,00151,00151,8/1k6/5R2/8/2K5/4B3/8/3r4
9,00152,00152,8/1k6/5R2/8/2K5/4B3/8/4r3
9,00153,00153,8/1k6/5R2/2B5/2K5/8/8/4r3
9,00154,00154,8/1k6/5R2/2B5/2K5/8/8/2r5
9,00155,00155,8/1k6/5R2/1KB5/8/8/8/2r5
9,00156,00156,8/1k6/5R2/1KB5/8/8/8/1r6
9,00157,00157,8/1k6/5R2/1K6/1B6/8/8/1r6
9,00158,00158,8/1k6/5R2/1K6/1B6/8/8/2r5
9,00159,00159,8/1k6/5R2/1KB5/8/8/8/2r5
9,00160,00160,8/1k6/5R2/1KB5/8/8/8/1r6
9,00161,00161,8/1k6/5R2/2B5/2K5/8/8/1r6
9,00162,00162,8/1k6/5R2/2B5/2K5/8/8/7r
9,00163,00163,8/1k6/1R6/2B5/2K5/8/8/7r
9,00164,00164,8/2k5/1R6/2B5/2K5/8/8/7r
9,00165,00165,8/2k5/R7/2B5/2K5/8/8/7r
9,00166,00166,8/1k6/R7/2B5/2K5/8/8/7r
9,00167,00167,8/1k6/4R3/2B5/2K5/8/8/7r
9,00168,00168,8/1k6/4R3/2B5/2K5/8/8/3r4
9,00169,00169,8/1k6/4R3/1KB5/8/8/8/3r4
9,00170,00170,8/1k6/4R3/1KB5/8/8/8/1r6
9,00171,00171,8/1k6/4R3/1K6/1B6/8/8/1r6
9,00172,00172,8/1k6/4R3/1K6/1B6/8/8/2r5
9,00173,00173,8/1k6/R7/1K6/1B6/8/8/2r5
9,00174,00174,8/1k6/R7/1K6/1B6/8/2r5/8
9,00175,00175,8/1k6/8/1K6/1B6/8/2r5/R7
9,00176,00176,8/1k6/8/1K6/1B6/8/7r/R7
9,00177,00177,8/1k6/8/1KB5/8/8/7r/R7
9,00178,00178,8/1k6/8/1KB5/8/8/1r6/R7
9,00179,00179,8/1k6/8/2B5/2K5/8/1r6/R7
9,00180,00180,8/1k6/8/2B5/2K5/8/7r/R7
9,00181,00181,8/Rk6/8/2B5/2K5/8/7r/8
9,00182,00182,8/R7/2k5/2B5/2K5/8/7r/8
9,00183,00183,8/8/R1k5/2B5/2K5/8/7r/8
9,00184,00184,8/1k6/R7/2B5/2K5/8/7r/8
9,00185,00185,8/1k6/1R6/2B5/2K5/8/7r/8
9,00186,00186,8/2k5/1R6/2B5/2K5/8/7r/8
9,00187,00187,8/2k5/6R1/2B5/2K5/8/7r/8
9,00188,00188,8/2k5/6R1/2B5/2K5/8/3r4/8
9,00189,00189,8/2k5/6R1/8/2KB4/8/3r4/8
9,00190,00190,8/1k6/6R1/8/2KB4/8/3r4/8
9,00191,00191,8/1k6/6R1/3K4/3B4/8/3r4/8
9,00192,00192,8/1k6/6R1/3K4/3B4/8/2r5/8
9,00193,00193,8/1k6/1R6/3K4/3B4/8/2r5/8
9,00194,00194,8/2k5/1R6/3K4/3B4/8/2r5/8
9,00195,00195,8/2k5/R7/3K4/3B4/8/2r5/8
9,00196,00196,8/3k4/R7/3K4/3B4/8/2r5/8
9,00197,00197,8/3k4/6R1/3K4/3B4/8/2r5/8
9,00198,00198,8/3k4/6R1/3K4/3B4/8/4r3/8
9,00199,00199,8/3k4/3R4/3K4/3B4/8/4r3/8
9,00200,00200,8/4k3/3R4/3K4/3B4/8/4r3/8
9,00201,00201,8/4k3/6R1/3K4/3B4/8/4r3/8
9,00202,00202,8/3k4/6R1/3K4/3B4/8/4r3/8
9,00203,00203,8/3k4/7R/3K4/3B4/8/4r3/8
9,00204,00204,8/3k4/7R/3K4/3B4/8/2r5/8
9,00205,00205,8/3k4/3R4/3K4/3B4/8/2r5/8
9,00206,00206,8/2k5/3R4/3K4/3B4/8/2r5/8
